ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,rating_count,rating_mean,genre,book_age,popularity_score
1551667908,Carriage House,Carla Neggers,2001.0,Mira,http://images.amazon.com/images/P/1551667908.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1551667908.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1551667908.01.LZZZZZZZ.jpg,5,7.8,Fiction,25.0,4.733475935828877
0553581406,A Clue for the Puzzle Lady (Puzzle Lady Mysteries (Paperback)),PARNELL HALL,2000.0,Bantam,http://images.amazon.com/images/P/0553581406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553581406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553581406.01.LZZZZZZZ.jpg,5,6.6,Fiction,26.0,4.013475935828876
0451205774,"Stranger in Paradise (A Carson Springs Novel, Book 1)",Eileen Goudge,2002.0,Signet Book,http://images.amazon.com/images/P/0451205774.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451205774.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451205774.01.LZZZZZZZ.jpg,8,6.625,Fiction,24.0,4.060561497326203
006103102X,Murder Boogies with Elvis,Anne George,2002.0,Avon,http://images.amazon.com/images/P/006103102X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/006103102X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/006103102X.01.LZZZZZZZ.jpg,5,8.2,Mystery,24.0,4.973475935828876
0553104136,In a Class by Itself,Sandra Brown,1999.0,Bantam Dell Pub Group,http://images.amazon.com/images/P/0553104136.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553104136.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553104136.01.LZZZZZZZ.jpg,5,6.2,Fantasy,27.0,3.773475935828877
0440241057,Slightly Wicked (Get Connected Romances),Mary Balogh,2003.0,Dell Publishing Company,http://images.amazon.com/images/P/0440241057.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440241057.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440241057.01.LZZZZZZZ.jpg,10,8.0,Romance,23.0,4.906951871657754
0743437128,Wild Orchids : A Novel,Jude Deveraux,2003.0,Atria Books,http://images.amazon.com/images/P/0743437128.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743437128.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743437128.01.LZZZZZZZ.jpg,7,8.428571428571429,Fantasy,23.0,5.132009167303285
044017161X,The Raven and the Rose,Virginia Henley,1987.0,Dell,http://images.amazon.com/images/P/044017161X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044017161X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044017161X.01.LZZZZZZZ.jpg,5,8.2,Fiction,39.0,4.973475935828876
0060507365,When Strangers Marry,Lisa Kleypas,2002.0,Avon Books,http://images.amazon.com/images/P/0060507365.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060507365.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060507365.01.LZZZZZZZ.jpg,6,7.0,Fiction,24.0,4.264171122994653
0440209633,One Wore Blue,Heather Graham,1991.0,Dell Publishing Company,http://images.amazon.com/images/P/0440209633.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440209633.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440209633.01.LZZZZZZZ.jpg,7,8.142857142857142,Fiction,35.0,4.960580595874713
0515132292,Wild,Lori Foster,2002.0,Jove Books,http://images.amazon.com/images/P/0515132292.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515132292.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515132292.01.LZZZZZZZ.jpg,9,8.555555555555555,Fiction,24.0,5.229590017825312
068484611X,Tearing the Silence : On Being German in America,Ursula Hegi,1998.0,Touchstone,http://images.amazon.com/images/P/068484611X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/068484611X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/068484611X.01.LZZZZZZZ.jpg,5,8.4,Fiction,28.0,5.093475935828877
0446519650,You Just Don't Duct Tape a Baby!: True Tales and Sensible Suggestions from a Veteran Pediatrician,Norman Weinberger,1997.0,Warner Books,http://images.amazon.com/images/P/0446519650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446519650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446519650.01.LZZZZZZZ.jpg,7,7.857142857142857,Fiction,29.0,4.789152024446142
0449908186,"Italian Neighbors Or, a Lapsed Anglo-Saxon in Verona",Tim Parks,1993.0,Ballantine Books,http://images.amazon.com/images/P/0449908186.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449908186.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449908186.01.LZZZZZZZ.jpg,6,7.666666666666667,Fiction,33.0,4.664171122994652
0553802747,Hot Ice,NORA ROBERTS,2002.0,Bantam,http://images.amazon.com/images/P/0553802747.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553802747.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553802747.01.LZZZZZZZ.jpg,5,8.4,Fiction,24.0,5.093475935828877
0345434250,Nimisha's Ship,Anne McCaffrey,2000.0,Del Rey Books,http://images.amazon.com/images/P/0345434250.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345434250.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345434250.01.LZZZZZZZ.jpg,10,6.4,Fiction,26.0,3.946951871657754
0886775027,Blood Trail,Tanya Huff,1997.0,Daw Books,http://images.amazon.com/images/P/0886775027.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886775027.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886775027.01.LZZZZZZZ.jpg,7,8.285714285714286,Fiction,29.0,5.046294881589
0886774713,Blood Price (Daw Book Collectors),Tanya Huff,1993.0,Daw Books,http://images.amazon.com/images/P/0886774713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0886774713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0886774713.01.LZZZZZZZ.jpg,9,8.0,Fiction,33.0,4.896256684491979
0688178502,Why I'm Like This: True Stories,Cynthia Kaplan,2002.0,William Morrow &amp; Company,http://images.amazon.com/images/P/0688178502.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688178502.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688178502.01.LZZZZZZZ.jpg,7,7.285714285714286,Fiction,24.0,4.446294881588999
0684848961,Chocolate For A Womans Heart : 77 Stories Of Love Kindness And Compassion To Nourish Your Soul And Sweeten Yo,Kay Allenbaugh,1998.0,Fireside,http://images.amazon.com/images/P/0684848961.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684848961.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684848961.01.LZZZZZZZ.jpg,8,6.25,Romance,28.0,3.835561497326203
0373872127,The Courage to Dream,Margaret Daley,2003.0,Steeple Hill,http://images.amazon.com/images/P/0373872127.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0373872127.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0373872127.01.LZZZZZZZ.jpg,6,7.833333333333333,Fiction,23.0,4.764171122994652
0380793261,Yankee Doodle Dead (Death on Demand Mysteries (Paperback)),Carolyn Hart,1999.0,Avon,http://images.amazon.com/images/P/0380793261.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380793261.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380793261.01.LZZZZZZZ.jpg,8,7.125,Horror,27.0,4.360561497326203
0380763990,Farewell to Yarns (Jane Jeffry Mysteries (Paperback)),Jill Churchill,1991.0,Avon,http://images.amazon.com/images/P/0380763990.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380763990.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380763990.01.LZZZZZZZ.jpg,6,7.0,Fiction,35.0,4.264171122994653
0394755596,Anywhere but here (Vintage contemporaries),Mona Simpson,1988.0,Vintage Books,http://images.amazon.com/images/P/0394755596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0394755596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0394755596.01.LZZZZZZZ.jpg,5,8.0,Fiction,38.0,4.853475935828877
0440215439,Covenant with the Vampire (Diaries of the Family Dracul),JEANNE KALOGRIDIS,1995.0,Dell,http://images.amazon.com/images/P/0440215439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440215439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440215439.01.LZZZZZZZ.jpg,10,8.0,Fantasy,31.0,4.906951871657754
0425191281,Ghost of a Chance (Chintz'n China),Yasmine Galenorn,2003.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425191281.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425191281.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425191281.01.LZZZZZZZ.jpg,5,7.4,Horror,23.0,4.493475935828878
039914496X,Certain Prey,John Sandford,1999.0,Putnam Publishing Group,http://images.amazon.com/images/P/039914496X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039914496X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039914496X.01.LZZZZZZZ.jpg,9,8.11111111111111,Fiction,27.0,4.962923351158645
0385311109,Promises,Belva Plain,1996.0,Bantam Dell Pub Group,http://images.amazon.com/images/P/0385311109.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385311109.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385311109.01.LZZZZZZZ.jpg,6,7.666666666666667,Fiction,30.0,4.664171122994652
0877958262,Belinda,Anne Rice,1986.0,Smithmark Pub,http://images.amazon.com/images/P/0877958262.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0877958262.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0877958262.01.LZZZZZZZ.jpg,5,6.2,Fiction,40.0,3.773475935828877
0385182449,Pet Sematary,Stephen King,1993.0,Doubleday Books,http://images.amazon.com/images/P/0385182449.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385182449.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385182449.01.LZZZZZZZ.jpg,12,8.416666666666666,Fiction,33.0,5.178342245989304
0679425241,Dark Rivers of the Heart: A Novel,Dean R. Koontz,1994.0,Random House Inc,http://images.amazon.com/images/P/0679425241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679425241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679425241.01.LZZZZZZZ.jpg,12,7.583333333333333,Romance,32.0,4.678342245989304
0505523302,Dark Prince,Christine Feehan,1999.0,Love Spell,http://images.amazon.com/images/P/0505523302.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0505523302.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0505523302.01.LZZZZZZZ.jpg,6,8.333333333333334,Horror,27.0,5.064171122994653
0811812308,Griffin &amp; Sabine: The Complete Postcards,Nick Bantock,1995.0,Chronicle Books,http://images.amazon.com/images/P/0811812308.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0811812308.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0811812308.01.LZZZZZZZ.jpg,6,9.0,Fiction,31.0,5.464171122994652
067086191X,Trail of Secrets,Eileen Goudge,1996.0,Penguin USA,http://images.amazon.com/images/P/067086191X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067086191X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067086191X.01.LZZZZZZZ.jpg,5,7.4,Mystery,30.0,4.493475935828878
0743457536,I Do (But I Don't),Cara Lockwood,2003.0,Downtown Press,http://images.amazon.com/images/P/0743457536.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457536.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457536.01.LZZZZZZZ.jpg,11,8.363636363636363,Fiction,23.0,5.135828877005347
1558744290,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Cloth)),Jack Canfield,1996.0,Health Communications,http://images.amazon.com/images/P/1558744290.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1558744290.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1558744290.01.LZZZZZZZ.jpg,6,7.0,Fiction,30.0,4.264171122994653
0385337574,Neurotica,SUE MARGOLIS,2003.0,Delta,http://images.amazon.com/images/P/0385337574.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385337574.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385337574.01.LZZZZZZZ.jpg,5,6.6,Fiction,23.0,4.013475935828876
0812564367,Historic Haunted America (Haunted America),Michael Norman,1996.0,Tor Books,http://images.amazon.com/images/P/0812564367.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812564367.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812564367.01.LZZZZZZZ.jpg,5,8.4,Horror,30.0,5.093475935828877
0440222699,Children of the Vampire: The Diaries of the Family Dracul (Diaries of the Family Dracul),Jeanne Kalogridis,1996.0,Dell Publishing Company,http://images.amazon.com/images/P/0440222699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440222699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440222699.01.LZZZZZZZ.jpg,7,8.285714285714286,Fantasy,30.0,5.046294881589
0446364754,Children of the Night,Dan Simmons,1993.0,Warner Books,http://images.amazon.com/images/P/0446364754.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446364754.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446364754.01.LZZZZZZZ.jpg,8,8.375,Fiction,33.0,5.110561497326203
0451127897,Stand,Stephen King,1980.0,Signet Book,http://images.amazon.com/images/P/0451127897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451127897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451127897.01.LZZZZZZZ.jpg,5,8.4,Fiction,46.0,5.093475935828877
0451178017,Over the Edge,Jonathan Kellerman,1993.0,Signet Book,http://images.amazon.com/images/P/0451178017.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451178017.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451178017.01.LZZZZZZZ.jpg,10,7.9,Fiction,33.0,4.846951871657755
0684869241,The Burning Times: A Novel,Jeanne Kalogridis,2002.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0684869241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684869241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684869241.01.LZZZZZZZ.jpg,6,5.5,Fiction,24.0,3.364171122994652
0743403436,Enemy Within,Robert K. Tanenbaum,2002.0,Pocket Star,http://images.amazon.com/images/P/0743403436.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743403436.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743403436.01.LZZZZZZZ.jpg,5,7.6,Fiction,24.0,4.613475935828877
0061092827,Shades of Grace,Barbara Delinsky,1997.0,HarperTorch,http://images.amazon.com/images/P/0061092827.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061092827.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061092827.01.LZZZZZZZ.jpg,8,7.625,Fiction,29.0,4.660561497326204
0449000613,Rose Cottage,Mary Stewart,1998.0,Ivy Books,http://images.amazon.com/images/P/0449000613.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449000613.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449000613.01.LZZZZZZZ.jpg,5,6.8,Fiction,28.0,4.133475935828877
0451173406,Suspicion of Innocence,Barbara Parker,1994.0,Signet Book,http://images.amazon.com/images/P/0451173406.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451173406.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451173406.01.LZZZZZZZ.jpg,5,7.4,Fiction,32.0,4.493475935828878
0060572965,Dead Witch Walking,Kim Harrison,2004.0,HarperTorch,http://images.amazon.com/images/P/0060572965.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060572965.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060572965.01.LZZZZZZZ.jpg,6,9.166666666666666,Fantasy,22.0,5.564171122994652
0316926345,Brideshead Revisited,Evelyn Waugh,1999.0,Back Bay Books,http://images.amazon.com/images/P/0316926345.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316926345.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316926345.01.LZZZZZZZ.jpg,6,7.833333333333333,Fiction,27.0,4.764171122994652
0061092886,The Fallen Man (Joe Leaphorn Novels),Tony Hillerman,1997.0,HarperTorch,http://images.amazon.com/images/P/0061092886.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0061092886.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0061092886.01.LZZZZZZZ.jpg,13,7.615384615384615,Fiction,29.0,4.708268202385849
044100069X,Deerskin,Robin McKinley,1994.0,Ace Books,http://images.amazon.com/images/P/044100069X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/044100069X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/044100069X.01.LZZZZZZZ.jpg,17,8.411764705882353,Fiction,32.0,5.228877005347593
0765300346,War for the Oaks,Emma Bull,2001.0,Orb Books,http://images.amazon.com/images/P/0765300346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0765300346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0765300346.01.LZZZZZZZ.jpg,7,7.857142857142857,Historical,25.0,4.789152024446142
0345409639,The Knowledge of Water (Ballantine Reader's Circle),Sarah Smith,1997.0,Ballantine Books,http://images.amazon.com/images/P/0345409639.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345409639.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345409639.01.LZZZZZZZ.jpg,5,8.2,Fiction,29.0,4.973475935828876
0804113874,Vanishing Act (Jane Whitfield Novel),Thomas Perry,1996.0,Fawcett Books,http://images.amazon.com/images/P/0804113874.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0804113874.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0804113874.01.LZZZZZZZ.jpg,6,8.333333333333334,Fiction,30.0,5.064171122994653
0553563149,The Brothers K,David James Duncan,1993.0,Bantam Books,http://images.amazon.com/images/P/0553563149.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553563149.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553563149.01.LZZZZZZZ.jpg,6,7.833333333333333,Fiction,33.0,4.764171122994652
0425189872,Shore Lights,Barbara Bretton,2003.0,Berkley Publishing Group,http://images.amazon.com/images/P/0425189872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425189872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425189872.01.LZZZZZZZ.jpg,7,7.142857142857143,Fiction,23.0,4.360580595874714
0553582895,Dark Rivers of the Heart,DEAN KOONTZ,2000.0,Bantam,http://images.amazon.com/images/P/0553582895.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582895.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582895.01.LZZZZZZZ.jpg,10,8.0,Romance,26.0,4.906951871657754
0743213165,Candyland : A Novel In Two Parts,Ed McBain,2001.0,Simon &amp; Schuster,http://images.amazon.com/images/P/0743213165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743213165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743213165.01.LZZZZZZZ.jpg,5,7.8,Fiction,25.0,4.733475935828877
0440115450,The Cradle Will Fall,Mary Higgins Clark,1983.0,Dell Publishing Company,http://images.amazon.com/images/P/0440115450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440115450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440115450.01.LZZZZZZZ.jpg,5,7.0,Fiction,43.0,4.253475935828877
067173685X,REMEMBER ME (REMEMBER ME),Christopher Pike,1990.0,Simon Pulse,http://images.amazon.com/images/P/067173685X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067173685X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067173685X.01.LZZZZZZZ.jpg,6,7.666666666666667,Fiction,36.0,4.664171122994652
1590521986,Sisterchicks on the Loose (Sisterchicks),Robin Jones Gunn,2003.0,Multnomah,http://images.amazon.com/images/P/1590521986.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1590521986.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1590521986.01.LZZZZZZZ.jpg,6,8.833333333333334,Fiction,23.0,5.3641711229946525
0440208289,Nobody's Angel,Karen Robards,1992.0,Dell,http://images.amazon.com/images/P/0440208289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440208289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440208289.01.LZZZZZZZ.jpg,5,8.2,Fiction,34.0,4.973475935828876
0671644459,Awakening,Jude Deveraux,1988.0,Pocket,http://images.amazon.com/images/P/0671644459.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671644459.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671644459.01.LZZZZZZZ.jpg,7,7.285714285714286,Fiction,38.0,4.446294881588999
0840734247,A Skeleton In God's Closet,Paul Maier,1993.0,WestBow Press,http://images.amazon.com/images/P/0840734247.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0840734247.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0840734247.01.LZZZZZZZ.jpg,5,8.8,Fiction,33.0,5.3334759358288775
0345350588,Source of Magic (Xanth Novels (Paperback)),Piers Anthony,1990.0,Del Rey Books,http://images.amazon.com/images/P/0345350588.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345350588.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345350588.01.LZZZZZZZ.jpg,9,7.0,Fantasy,36.0,4.296256684491979
0743457935,Late Bloomer,Fern Michaels,2003.0,Pocket Star,http://images.amazon.com/images/P/0743457935.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743457935.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743457935.01.LZZZZZZZ.jpg,5,7.8,Fiction,23.0,4.733475935828877
0671023225,The Einstein Papers,Craig Dirgo,2000.0,Pocket,http://images.amazon.com/images/P/0671023225.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671023225.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671023225.01.LZZZZZZZ.jpg,5,7.2,Fiction,26.0,4.3734759358288775
0671872656,The RETURN (REMEMBER ME 2) : THE RETURN,Christopher Pike,1994.0,Simon Pulse,http://images.amazon.com/images/P/0671872656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671872656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671872656.01.LZZZZZZZ.jpg,6,8.5,Fiction,32.0,5.164171122994652
0590762575,"The Suspicion (Animorphs , No 24)",K. A. Applegate,1998.0,Scholastic,http://images.amazon.com/images/P/0590762575.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590762575.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590762575.01.LZZZZZZZ.jpg,5,6.2,Fiction,28.0,3.773475935828877
0618129081,"The Two Towers (The Lord of the Rings, Part 2)",J. R. R. Tolkien,2001.0,Houghton Mifflin Company,http://images.amazon.com/images/P/0618129081.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0618129081.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0618129081.01.LZZZZZZZ.jpg,8,9.25,Fiction,25.0,5.635561497326203
0060283130,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,1999.0,HarperCollins,http://images.amazon.com/images/P/0060283130.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060283130.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060283130.01.LZZZZZZZ.jpg,7,8.0,Fiction,27.0,4.874866310160428
0307010368,Snow White and the Seven Dwarfs,Little Golden Staff,1994.0,Random House of Canada,http://images.amazon.com/images/P/0307010368.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0307010368.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0307010368.01.LZZZZZZZ.jpg,5,9.6,Historical,32.0,5.813475935828877
0671520032,"Balance of Power (Star Trek The Next Generation, No 33)",Dafydd ab Hugh,1995.0,Star Trek,http://images.amazon.com/images/P/0671520032.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671520032.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671520032.01.LZZZZZZZ.jpg,6,7.5,Science Fiction,31.0,4.564171122994653
0590997289,"The Alien (Animorphs, No 8)",Katherine Applegate,1997.0,Scholastic,http://images.amazon.com/images/P/0590997289.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0590997289.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0590997289.01.LZZZZZZZ.jpg,7,7.285714285714286,Science Fiction,29.0,4.446294881588999
0812531035,Shade of the Tree,Piers Anthony,1987.0,Tor Books,http://images.amazon.com/images/P/0812531035.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812531035.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812531035.01.LZZZZZZZ.jpg,7,7.714285714285714,Fiction,39.0,4.703437738731856
0440932599,Deenie,JUDY BLUME,1991.0,Laure Leaf,http://images.amazon.com/images/P/0440932599.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440932599.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440932599.01.LZZZZZZZ.jpg,9,7.555555555555555,Fiction,35.0,4.629590017825312
0312311818,"Winner of the National Book Award: A Novel of Fame, Honor, and Really Bad Weather",Jincy Willett,2003.0,Thomas Dunne Books,http://images.amazon.com/images/P/0312311818.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312311818.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312311818.01.LZZZZZZZ.jpg,7,6.571428571428571,Historical,23.0,4.01772345301757
0062512021,The Knitting Sutra: Craft as a Spiritual Practice,Susan G. Lydon,1997.0,HarperSanFrancisco,http://images.amazon.com/images/P/0062512021.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062512021.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062512021.01.LZZZZZZZ.jpg,7,7.428571428571429,Fiction,29.0,4.532009167303285
0142001619,Salt: A World History,Mark Kurlansky,2003.0,Penguin Books,http://images.amazon.com/images/P/0142001619.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0142001619.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0142001619.01.LZZZZZZZ.jpg,10,8.3,Historical,23.0,5.086951871657755
0439997119,The Tin Princess,Philip Pullman,2000.0,Scholastic Ltd,http://images.amazon.com/images/P/0439997119.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0439997119.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0439997119.01.LZZZZZZZ.jpg,5,7.4,Fiction,26.0,4.493475935828878
067179938X,Son of the Morning,Linda Howard,1997.0,Pocket,http://images.amazon.com/images/P/067179938X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/067179938X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/067179938X.01.LZZZZZZZ.jpg,6,7.166666666666667,Fiction,29.0,4.3641711229946525
